"id","name","region"
"241682","Едрово (Валдайский р-н)","Великий Новгород"
"241884","Лесная (Новгородский р-н)","Великий Новгород"
"-465","Владивосток","Владивосток"
"178614","Житкова (Владивосток)","Владивосток"
"193860","Санаторная (Владивосток)","Владивосток"
"193861","Океанская (Владивосток)","Владивосток"
"193862","Спутник (Владивосток)","Владивосток"
"193863","Садгород (Владивосток)","Владивосток"
"193865","Щитовая (Владивосток)","Владивосток"
"193866","Весенняя (Владивосток)","Владивосток"
"193867","Бухта Десантная (Владивосток)","Владивосток"
"193868","Бухта Лазурная (Владивосток)","Владивосток"
"193869","Емар (Владивосток)","Владивосток"
"-147316","Владимир","Владимир"
"102625","Меленки (Меленковский р-н)","Владимир"
"63109","Александров (Александровский р-н)","Владимир"
"63133","Ковров","Владимир"
"63135","Кольчугино (Кольчугинский р-н)","Владимир"
"63143","Лакинск (Собинский р-н)","Владимир"
"63153","Петушки (Петушинский р-н)","Владимир"
"63157","Покров (Петушинский р-н)","Владимир"
"63173","Судогда (Судогодский р-н)","Владимир"
"63575","Муром","Владимир"
"69149","Гусь-Хрустальный","Владимир"
"93006","Суздаль (Суздальский р-н)","Владимир"
"93008","Гаврилов Посад (Гаврилово-Посадский р-н)","Владимир"
"102437","Собинка (Собинский р-н)","Владимир"
"102441","Юрьев-Польский (Юрьев-Польский р-н)","Владимир"
"102443","Камешково (Камешковский р-н)","Владимир"
"106955","Красная Горбатка (Селивановский р-н)","Владимир"
"117652","Курлово (Гусь-Хрустальный р-н)","Владимир"
"117654","Уршельский (Гусь-Хрустальный р-н)","Владимир"
"117656","Мелехово (Ковровский р-н)","Владимир"
"117658","Костерево (Петушинский р-н)","Владимир"
"117660","Вольгинский (Петушинский р-н)","Владимир"
"117662","Городищи (Петушинский р-н)","Владимир"
"117664","Ставрово (Собинский р-н)","Владимир"
"117666","Андреево (Судогодский р-н)","Владимир"
"117668","Боголюбово (Суздальский р-н)","Владимир"
"174691","Карабаново (Александровский р-н)","Владимир"
"174782","Радужный","Владимир"
"176493","Новоселово (Киржачский р-н)","Владимир"
"176917","Бутылицы (Меленковский р-н)","Владимир"
"177088","Ворша (Собинский р-н)","Владимир"
"178142","Новая Быковка (Камешковский р-н)","Владимир"
"178143","Лемешки (Суздальский р-н)","Владимир"
"178164","Горки (Судогодский р-н)","Владимир"
"178165","Илькино (Меленковский р-н)","Владимир"
